,total_items
https://api.mercadolibre.com/sites/MLC/search?category=MLC412732&price=20625-21250,683
https://api.mercadolibre.com/sites/MLC/search?category=MLC412732&price=22500-25000,887
https://api.mercadolibre.com/sites/MLC/search?category=MLC412732&price=30000-*,749
https://api.mercadolibre.com/sites/MLC/search?category=MLC456072,6
https://api.mercadolibre.com/sites/MLC/search?category=MLC70289&price=*-10000,82
https://api.mercadolibre.com/sites/MLC/search?category=MLC70289&price=10000-15000,35
https://api.mercadolibre.com/sites/MLC/search?category=MLC70289&price=15000-17500,649
https://api.mercadolibre.com/sites/MLC/search?category=MLC70289&price=17500-18750,830
https://api.mercadolibre.com/sites/MLC/search?category=MLC70289&price=18751-19375,471
https://api.mercadolibre.com/sites/MLC/search?category=MLC70289&price=19375-20000,621
https://api.mercadolibre.com/sites/MLC/search?category=MLC70289&price=21251-22500,905
https://api.mercadolibre.com/sites/MLC/search?category=MLC70289&price=20000-20625,563
https://api.mercadolibre.com/sites/MLC/search?category=MLC70289&price=20625-21250,605
https://api.mercadolibre.com/sites/MLC/search?category=MLC70289&price=22500-23750,868
https://api.mercadolibre.com/sites/MLC/search?category=MLC70289&price=23751-25000,482
https://api.mercadolibre.com/sites/MLC/search?category=MLC70289&price=31251-37500,721
https://api.mercadolibre.com/sites/MLC/search?category=MLC70289&price=25000-26562,735
https://api.mercadolibre.com/sites/MLC/search?category=MLC70289&price=26563-28125,605
https://api.mercadolibre.com/sites/MLC/search?category=MLC70289&price=28125-31250,802
https://api.mercadolibre.com/sites/MLC/search?category=MLC70289&price=37500-45000,710
https://api.mercadolibre.com/sites/MLC/search?category=MLC70289&price=70000-*,945
https://api.mercadolibre.com/sites/MLC/search?category=MLC70289&price=45000-57500,742
https://api.mercadolibre.com/sites/MLC/search?category=MLC70289&price=57500-70000,377
https://api.mercadolibre.com/sites/MLC/search?category=MLC440405,7
https://api.mercadolibre.com/sites/MLC/search?category=MLC161621&price=*-20000,140
https://api.mercadolibre.com/sites/MLC/search?category=MLC161621&price=20000-30000,523
https://api.mercadolibre.com/sites/MLC/search?category=MLC161621&price=30000-40000,545
https://api.mercadolibre.com/sites/MLC/search?category=MLC161621&price=40000-55000,781
https://api.mercadolibre.com/sites/MLC/search?category=MLC161621&price=55000-70000,925
https://api.mercadolibre.com/sites/MLC/search?category=MLC161621&price=70000-80000,935
https://api.mercadolibre.com/sites/MLC/search?category=MLC161621&price=80000-90000,967
https://api.mercadolibre.com/sites/MLC/search?category=MLC161621&price=90000-100000,861
https://api.mercadolibre.com/sites/MLC/search?category=MLC161621&price=125001-150000,849
https://api.mercadolibre.com/sites/MLC/search?category=MLC161621&price=100000-112500,875
https://api.mercadolibre.com/sites/MLC/search?category=MLC161621&price=112500-125000,735
https://api.mercadolibre.com/sites/MLC/search?category=MLC161621&price=150000-200000,880
https://api.mercadolibre.com/sites/MLC/search?category=MLC161621&price=200000-250000,832
https://api.mercadolibre.com/sites/MLC/search?category=MLC161621&price=250000-300000,673
https://api.mercadolibre.com/sites/MLC/search?category=MLC161621&price=300000-375000,450
https://api.mercadolibre.com/sites/MLC/search?category=MLC161621&price=375000-*,739
https://api.mercadolibre.com/sites/MLC/search?category=MLC432836,10
https://api.mercadolibre.com/sites/MLC/search?category=MLC30100&price=*-12500,355
https://api.mercadolibre.com/sites/MLC/search?category=MLC30100&price=12500-15000,223
https://api.mercadolibre.com/sites/MLC/search?category=MLC30100&price=15000-16250,498
https://api.mercadolibre.com/sites/MLC/search?category=MLC30100&price=16251-17500,995
https://api.mercadolibre.com/sites/MLC/search?category=MLC30100&price=17500-18750,497
https://api.mercadolibre.com/sites/MLC/search?category=MLC30100&price=18751-20000,696
https://api.mercadolibre.com/sites/MLC/search?category=MLC30100&price=20000-22500,657
https://api.mercadolibre.com/sites/MLC/search?category=MLC30100&price=22500-23750,533
https://api.mercadolibre.com/sites/MLC/search?category=MLC30100&price=23751-25000,645
https://api.mercadolibre.com/sites/MLC/search?category=MLC30100&price=25000-27500,648
https://api.mercadolibre.com/sites/MLC/search?category=MLC30100&price=27500-30000,762
https://api.mercadolibre.com/sites/MLC/search?category=MLC30100&price=30000-30625,959
https://api.mercadolibre.com/sites/MLC/search?category=MLC30100&price=30626-31250,149
https://api.mercadolibre.com/sites/MLC/search?category=MLC30100&price=31250-32500,204
https://api.mercadolibre.com/sites/MLC/search?category=MLC30100&price=32500-35000,861
https://api.mercadolibre.com/sites/MLC/search?category=MLC30100&price=35000-37500,443
https://api.mercadolibre.com/sites/MLC/search?category=MLC30100&price=37500-38750,329
https://api.mercadolibre.com/sites/MLC/search?category=MLC30100&price=38751-40000,696
https://api.mercadolibre.com/sites/MLC/search?category=MLC30100&price=40000-42500,828
https://api.mercadolibre.com/sites/MLC/search?category=MLC30100&price=42500-43750,352
https://api.mercadolibre.com/sites/MLC/search?category=MLC30100&price=43751-44375,45
https://api.mercadolibre.com/sites/MLC/search?category=MLC30100&price=44375-44687,68
https://api.mercadolibre.com/sites/MLC/search?category=MLC30100&price=44688-44844,6
https://api.mercadolibre.com/sites/MLC/search?category=MLC30100&price=44844-44922,193
https://api.mercadolibre.com/sites/MLC/search?category=MLC30100&price=44923-45000,864
https://api.mercadolibre.com/sites/MLC/search?category=MLC30100&price=45000-48750,684
https://api.mercadolibre.com/sites/MLC/search?category=MLC30100&price=48751-52500,490
https://api.mercadolibre.com/sites/MLC/search?category=MLC30100&price=52500-60000,931
https://api.mercadolibre.com/sites/MLC/search?category=MLC30100&price=60000-75000,569
https://api.mercadolibre.com/sites/MLC/search?category=MLC30100&price=75000-100000,447
https://api.mercadolibre.com/sites/MLC/search?category=MLC30100&price=100000-*,702
https://api.mercadolibre.com/sites/MLC/search?category=MLC440185,5
https://api.mercadolibre.com/sites/MLC/search?category=MLC174423&price=*-10000,806
https://api.mercadolibre.com/sites/MLC/search?category=MLC174423&price=10000-15000,271
https://api.mercadolibre.com/sites/MLC/search?category=MLC174423&price=15000-17500,478
https://api.mercadolibre.com/sites/MLC/search?category=MLC174423&price=17500-18750,453
https://api.mercadolibre.com/sites/MLC/search?category=MLC174423&price=18751-20000,622
https://api.mercadolibre.com/sites/MLC/search?category=MLC174423&price=20000-21875,641
https://api.mercadolibre.com/sites/MLC/search?category=MLC174423&price=21875-23750,662
https://api.mercadolibre.com/sites/MLC/search?category=MLC174423&price=23751-25625,638
https://api.mercadolibre.com/sites/MLC/search?category=MLC174423&price=25625-27500,627
https://api.mercadolibre.com/sites/MLC/search?category=MLC174423&price=27500-28750,699
https://api.mercadolibre.com/sites/MLC/search?category=MLC174423&price=28750-30000,460
https://api.mercadolibre.com/sites/MLC/search?category=MLC174423&price=30000-32500,700
https://api.mercadolibre.com/sites/MLC/search?category=MLC174423&price=32500-35000,645
https://api.mercadolibre.com/sites/MLC/search?category=MLC174423&price=45000-52500,889
https://api.mercadolibre.com/sites/MLC/search?category=MLC174423&price=35000-40000,943
https://api.mercadolibre.com/sites/MLC/search?category=MLC174423&price=40000-45000,775
https://api.mercadolibre.com/sites/MLC/search?category=MLC174423&price=52500-60000,375
https://api.mercadolibre.com/sites/MLC/search?category=MLC174423&price=60000-80000,508
https://api.mercadolibre.com/sites/MLC/search?category=MLC174423&price=80000-*,519
https://api.mercadolibre.com/sites/MLC/search?category=MLC439073,2
https://api.mercadolibre.com/sites/MLC/search?category=MLC161543&price=*-12500,283
https://api.mercadolibre.com/sites/MLC/search?category=MLC161543&price=12500-20000,293
https://api.mercadolibre.com/sites/MLC/search?category=MLC161543&price=20000-22500,554
https://api.mercadolibre.com/sites/MLC/search?category=MLC161543&price=22500-23750,655
https://api.mercadolibre.com/sites/MLC/search?category=MLC161543&price=23751-25000,762
https://api.mercadolibre.com/sites/MLC/search?category=MLC161543&price=25000-27500,919
https://api.mercadolibre.com/sites/MLC/search?category=MLC161543&price=27501-30000,469
https://api.mercadolibre.com/sites/MLC/search?category=MLC161543&price=30000-35000,665
https://api.mercadolibre.com/sites/MLC/search?category=MLC161543&price=35000-46250,761
https://api.mercadolibre.com/sites/MLC/search?category=MLC161543&price=46250-57500,546
https://api.mercadolibre.com/sites/MLC/search?category=MLC161543&price=57500-70000,533
https://api.mercadolibre.com/sites/MLC/search?category=MLC161543&price=70000-75000,398
https://api.mercadolibre.com/sites/MLC/search?category=MLC161543&price=75000-90000,986
https://api.mercadolibre.com/sites/MLC/search?category=MLC161543&price=90000-100000,481
https://api.mercadolibre.com/sites/MLC/search?category=MLC161543&price=100000-117500,888
https://api.mercadolibre.com/sites/MLC/search?category=MLC161543&price=117500-135000,761
https://api.mercadolibre.com/sites/MLC/search?category=MLC161543&price=135000-150000,376
https://api.mercadolibre.com/sites/MLC/search?category=MLC161543&price=150000-200000,806
https://api.mercadolibre.com/sites/MLC/search?category=MLC161543&price=200000-*,670
https://api.mercadolibre.com/sites/MLC/search?category=MLC440566,3
https://api.mercadolibre.com/sites/MLC/search?category=MLC3560&price=*-10000,743
https://api.mercadolibre.com/sites/MLC/search?category=MLC3560&price=10000-12500,551
https://api.mercadolibre.com/sites/MLC/search?category=MLC3560&price=12500-15000,800
https://api.mercadolibre.com/sites/MLC/search?category=MLC3560&price=15000-17500,729
https://api.mercadolibre.com/sites/MLC/search?category=MLC3560&price=17500-20000,708
https://api.mercadolibre.com/sites/MLC/search?category=MLC3560&price=20000-22500,503
https://api.mercadolibre.com/sites/MLC/search?category=MLC3560&price=22500-25000,630
https://api.mercadolibre.com/sites/MLC/search?category=MLC3560&price=25000-30000,968
https://api.mercadolibre.com/sites/MLC/search?category=MLC3560&price=30000-35000,666
https://api.mercadolibre.com/sites/MLC/search?category=MLC3560&price=35000-40000,577
https://api.mercadolibre.com/sites/MLC/search?category=MLC3560&price=40000-45000,617
https://api.mercadolibre.com/sites/MLC/search?category=MLC3560&price=45000-50000,475
https://api.mercadolibre.com/sites/MLC/search?category=MLC3560&price=50000-55000,261
https://api.mercadolibre.com/sites/MLC/search?category=MLC3560&price=55000-65000,481
https://api.mercadolibre.com/sites/MLC/search?category=MLC3560&price=65000-75000,466
https://api.mercadolibre.com/sites/MLC/search?category=MLC3560&price=75000-95000,811
https://api.mercadolibre.com/sites/MLC/search?category=MLC3560&price=95000-150000,986
https://api.mercadolibre.com/sites/MLC/search?category=MLC3560&price=150000-225000,750
https://api.mercadolibre.com/sites/MLC/search?category=MLC3560&price=225000-*,318
https://api.mercadolibre.com/sites/MLC/search?category=MLC455035,5
https://api.mercadolibre.com/sites/MLC/search?category=MLC417374&price=*-10000,177
https://api.mercadolibre.com/sites/MLC/search?category=MLC417374&price=10000-15000,325
https://api.mercadolibre.com/sites/MLC/search?category=MLC417374&price=15000-17500,375
https://api.mercadolibre.com/sites/MLC/search?category=MLC417374&price=17500-18750,375
https://api.mercadolibre.com/sites/MLC/search?category=MLC417374&price=18751-20000,830
https://api.mercadolibre.com/sites/MLC/search?category=MLC417374&price=20000-20937,629
https://api.mercadolibre.com/sites/MLC/search?category=MLC417374&price=20938-21875,538
https://api.mercadolibre.com/sites/MLC/search?category=MLC417374&price=21875-22812,605
https://api.mercadolibre.com/sites/MLC/search?category=MLC417374&price=22813-23750,691
https://api.mercadolibre.com/sites/MLC/search?category=MLC417374&price=23751-25000,767
https://api.mercadolibre.com/sites/MLC/search?category=MLC417374&price=25000-25625,452
https://api.mercadolibre.com/sites/MLC/search?category=MLC417374&price=25625-27500,915
https://api.mercadolibre.com/sites/MLC/search?category=MLC417374&price=27500-28750,472
https://api.mercadolibre.com/sites/MLC/search?category=MLC417374&price=28750-30000,631
https://api.mercadolibre.com/sites/MLC/search?category=MLC417374&price=30000-31250,570
https://api.mercadolibre.com/sites/MLC/search?category=MLC417374&price=31251-32500,533
https://api.mercadolibre.com/sites/MLC/search?category=MLC417374&price=32500-33750,525
https://api.mercadolibre.com/sites/MLC/search?category=MLC417374&price=33751-35000,479
https://api.mercadolibre.com/sites/MLC/search?category=MLC417374&price=35000-37500,789
https://api.mercadolibre.com/sites/MLC/search?category=MLC417374&price=37500-40000,671
https://api.mercadolibre.com/sites/MLC/search?category=MLC417374&price=40000-43125,740
https://api.mercadolibre.com/sites/MLC/search?category=MLC417374&price=43126-46250,643
https://api.mercadolibre.com/sites/MLC/search?category=MLC417374&price=46250-52500,789
https://api.mercadolibre.com/sites/MLC/search?category=MLC417374&price=52500-60000,594
https://api.mercadolibre.com/sites/MLC/search?category=MLC417374&price=60000-85000,634
https://api.mercadolibre.com/sites/MLC/search?category=MLC417374&price=85000-*,642
https://api.mercadolibre.com/sites/MLC/search?category=MLC454929,8
https://api.mercadolibre.com/sites/MLC/search?category=MLC417732&price=*-15000,230
https://api.mercadolibre.com/sites/MLC/search?category=MLC417732&price=15000-17500,940
https://api.mercadolibre.com/sites/MLC/search?category=MLC417732&price=17501-18125,679
https://api.mercadolibre.com/sites/MLC/search?category=MLC417732&price=18126-18750,897
https://api.mercadolibre.com/sites/MLC/search?category=MLC417732&price=18750-19375,792
https://api.mercadolibre.com/sites/MLC/search?category=MLC417732&price=19376-20000,665
https://api.mercadolibre.com/sites/MLC/search?category=MLC417732&price=20000-20625,700
https://api.mercadolibre.com/sites/MLC/search?category=MLC417732&price=20626-21250,626
